algorithm,seed,run_id,runtime_seconds,objective_evaluations,iterations,best_fitness,physical_objective,penalty,is_feasible,first_feasible_eval,first_feasible_iter,feasible_evaluations_count,candidate_feasibility_rate,constraint_violation_total,hard_violations,repair_count,repair_rate,unique_solutions,pareto_archive_size,pareto_hypervolume,assigned_demands,fuel_decisions,speed_decisions
A3_Discrete_QPSO,1020,A3_Discrete_QPSO_seed_1020,2.7995,2500,49,3.3851,3.3851,0.0,True,488,9,844,33.76,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.135006418475754, 'CPS_Triton': 17.959304287047814, 'OSS_Ceto': 12.373183152277658}"
A3_Discrete_QPSO,1021,A3_Discrete_QPSO_seed_1021,2.9445,2500,49,3.3752,3.3752,0.0,True,706,14,962,38.48,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.14813170173703, 'CPS_Triton': 15.925481827913647, 'OSS_Ceto': 11.67508432150859}"
A3_Discrete_QPSO,1022,A3_Discrete_QPSO_seed_1022,3.4568,2500,49,3.4128,3.4128,0.0,True,208,4,1293,51.72,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.321248774575142, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.893729976287004}"
A3_Discrete_QPSO,1023,A3_Discrete_QPSO_seed_1023,2.9961,2500,49,3.3859,3.3859,0.0,True,402,8,945,37.8,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.1812363447116, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.789711299865678}"
A3_Discrete_QPSO,1024,A3_Discrete_QPSO_seed_1024,3.6451,2500,49,3.3862,3.3862,0.0,True,44,0,1428,57.12,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.143354365809703, 'CPS_Triton': 17.998519719602943, 'OSS_Ceto': 12.307047743437852}"
A3_Discrete_QPSO,1025,A3_Discrete_QPSO_seed_1025,3.6443,2500,49,3.4107,3.4107,0.0,True,120,2,1431,57.24,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.357767615292627, 'CPS_Triton': 18.0, 'OSS_Ceto': 12.239478363233035}"
A3_Discrete_QPSO,1026,A3_Discrete_QPSO_seed_1026,3.6235,2500,49,3.3807,3.3807,0.0,True,195,3,1441,57.64,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.150073564956003, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.943500473658206}"
A3_Discrete_QPSO,1027,A3_Discrete_QPSO_seed_1027,3.6444,2500,49,3.3793,3.3793,0.0,True,99,1,1427,57.08,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.143596703837282, 'CPS_Triton': 15.816353029628644, 'OSS_Ceto': 12.020631952753625}"
A3_Discrete_QPSO,1028,A3_Discrete_QPSO_seed_1028,3.6636,2500,49,3.3813,3.3813,0.0,True,102,2,1467,58.68,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.13664564196408, 'CPS_Triton': 17.967224830009386, 'OSS_Ceto': 11.978245736432264}"
A3_Discrete_QPSO,1029,A3_Discrete_QPSO_seed_1029,1.6448,2500,49,51000.0,1000.0,50000.0,False,668,13,1,0.04,50000.0,Mandatory demand DEMAND-A is unfulfilled.,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 15.898857401307705, 'CPS_Triton': 6.0, 'OSS_Ceto': 15.0}"
A3_Discrete_QPSO,1030,A3_Discrete_QPSO_seed_1030,2.8289,2500,49,3.3983,3.3983,0.0,True,176,3,900,36.0,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.24578305977842, 'CPS_Triton': 15.912275711641913, 'OSS_Ceto': 12.370919816819463}"
