algorithm,seed,run_id,runtime_seconds,objective_evaluations,iterations,best_fitness,physical_objective,penalty,is_feasible,first_feasible_eval,first_feasible_iter,feasible_evaluations_count,candidate_feasibility_rate,constraint_violation_total,hard_violations,repair_count,repair_rate,unique_solutions,pareto_archive_size,pareto_hypervolume,assigned_demands,fuel_decisions,speed_decisions
NSGA3,1016,NSGA3_seed_1016,0.9173,2500,49,31046.3097,2.5177,31043.79,True,335,6,4,0.16,0.0,NONE,0,0.0,2457,1,245658545.43,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 15.815239023290612, 'CPS_Triton': 6.0, 'OSS_Ceto': 12.685753394992634}"
NSGA3,1017,NSGA3_seed_1017,1.339,2500,49,37763.5319,1.7762,37761.76,True,26,0,36,1.44,0.0,NONE,0,0.0,2458,1,245541934.56,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 15.272864259717391, 'CPS_Triton': 15.437297967466485, 'OSS_Ceto': 7.425391964177398}"
NSGA3,1018,NSGA3_seed_1018,1.0882,2500,49,51000.0,1000.0,50000.0,False,-1,-1,0,0.0,50000.0,Mandatory demand DEMAND-A is unfulfilled.,0,0.0,2459,0,0.0,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 8.243851417334366, 'CPS_Triton': 11.901479371312176, 'OSS_Ceto': 10.980761804178037}"
NSGA3,1019,NSGA3_seed_1019,0.9718,2500,49,24352.8659,2.048,24350.82,True,430,8,8,0.32,0.0,NONE,0,0.0,2455,2,175382569.91,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 11.901192876766594, 'CPS_Triton': 14.593395465571362, 'OSS_Ceto': 11.184515005517817}"
NSGA3,1020,NSGA3_seed_1020,0.9535,2500,49,51000.0,1000.0,50000.0,False,-1,-1,0,0.0,50000.0,Mandatory demand DEMAND-C is unfulfilled.,0,0.0,2460,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'UNASSIGNED'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 13.107440085308152, 'CPS_Triton': 11.928489369090906, 'OSS_Ceto': 10.697347643981804}"
NSGA3,1021,NSGA3_seed_1021,0.9113,2500,49,85174.6147,1.5819,85173.03,True,1505,30,1,0.04,0.0,NONE,0,0.0,2458,1,165889455.91,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 15.955816489888631, 'CPS_Triton': 15.231615681745712, 'OSS_Ceto': 4.830764913383054}"
NSGA3,1022,NSGA3_seed_1022,0.9362,2500,49,51000.0,1000.0,50000.0,False,-1,-1,0,0.0,50000.0,Mandatory demand DEMAND-C is unfulfilled.,0,0.0,2470,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'UNASSIGNED'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 20.27428440024245, 'CPS_Triton': 10.439872829765028, 'OSS_Ceto': 5.341542185380902}"
NSGA3,1023,NSGA3_seed_1023,0.9928,2500,49,21782.2078,5.371,21776.84,True,516,10,8,0.32,0.0,NONE,0,0.0,2459,1,243519076.01,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 15.340480293065898, 'CPS_Triton': 13.937922791575692, 'OSS_Ceto': 12.936615895184687}"
NSGA3,1024,NSGA3_seed_1024,1.0007,2500,49,20002.1916,2.1916,20000.0,True,44,0,25,1.0,0.0,NONE,0,0.0,2453,1,217341794.72,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 20.305247266774412, 'CPS_Triton': 16.864415618932597, 'OSS_Ceto': 13.424917412290483}"
NSGA3,1025,NSGA3_seed_1025,0.9962,2500,49,40000.749,0.749,40000.0,True,1496,29,2,0.08,0.0,NONE,0,0.0,2458,1,210416210.11,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 16.85224703456057, 'CPS_Triton': 17.724735380703166, 'OSS_Ceto': 4.798024536806319}"
NSGA3,1026,NSGA3_seed_1026,0.9706,2500,49,29397.3603,1.6172,29395.74,True,51,1,4,0.16,0.0,NONE,0,0.0,2459,1,190089011.55,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 11.3108539462722, 'CPS_Triton': 16.774541941170384, 'OSS_Ceto': 8.813452230455868}"
NSGA3,1027,NSGA3_seed_1027,0.9697,2500,49,32877.6564,4.6162,32873.04,True,215,4,3,0.12,0.0,NONE,0,0.0,2456,1,163475405.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 15.428851641360325, 'CPS_Triton': 6.2493216496988575, 'OSS_Ceto': 12.005488283130758}"
NSGA3,1028,NSGA3_seed_1028,0.9618,2500,49,40002.4504,2.4504,40000.0,True,1333,26,2,0.08,0.0,NONE,0,0.0,2459,1,139106328.44,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 20.176394838817217, 'CPS_Triton': 15.676066622197293, 'OSS_Ceto': 8.73805025759058}"
NSGA3,1029,NSGA3_seed_1029,0.9546,2500,49,40002.7295,2.7295,40000.0,True,1578,31,1,0.04,0.0,NONE,0,0.0,2452,1,122991743.74,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.453671392709897, 'CPS_Triton': 12.180950479269079, 'OSS_Ceto': 13.331656050645709}"
NSGA3,1030,NSGA3_seed_1030,0.9506,2500,49,37188.0511,5.3006,37182.75,True,138,2,8,0.32,0.0,NONE,0,0.0,2451,1,192919051.36,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 21.11004999626967, 'CPS_Triton': 14.590131285935255, 'OSS_Ceto': 7.472562630111607}"
