algorithm,seed,run_id,runtime_seconds,objective_evaluations,iterations,best_fitness,physical_objective,penalty,is_feasible,first_feasible_eval,first_feasible_iter,feasible_evaluations_count,candidate_feasibility_rate,constraint_violation_total,hard_violations,repair_count,repair_rate,unique_solutions,pareto_archive_size,pareto_hypervolume,assigned_demands,fuel_decisions,speed_decisions
A1_QPSO_Deb,1011,A1_QPSO_Deb_seed_1011,2.2065,2500,49,3.8758,3.8758,0.0,True,223,4,820,32.8,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.144415074804687, 'CPS_Triton': 17.99493218993654, 'OSS_Ceto': 12.328381921686603}"
A1_QPSO_Deb,1012,A1_QPSO_Deb_seed_1012,2.5403,2500,49,3.4161,3.4161,0.0,True,57,1,1121,44.84,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.27468362247009, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.69112734048086}"
A1_QPSO_Deb,1013,A1_QPSO_Deb_seed_1013,2.4915,2500,49,3.3828,3.3828,0.0,True,124,2,1083,43.32,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.13864719032123, 'CPS_Triton': 17.918132134846985, 'OSS_Ceto': 11.943409849824787}"
A1_QPSO_Deb,1014,A1_QPSO_Deb_seed_1014,2.2556,2500,49,3.3803,3.3803,0.0,True,138,2,907,36.28,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.142005996996094, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.976010528101071}"
A1_QPSO_Deb,1015,A1_QPSO_Deb_seed_1015,2.0211,2500,49,3.4122,3.4122,0.0,True,151,3,739,29.56,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.31694905870826, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.849504165387279}"
A1_QPSO_Deb,1016,A1_QPSO_Deb_seed_1016,1.0402,2500,49,40000.7592,0.7592,40000.0,True,2061,41,50,2.0,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 10.27356213883636, 'CPS_Triton': 15.746467856732213, 'OSS_Ceto': 6.4231128594117655}"
A1_QPSO_Deb,1017,A1_QPSO_Deb_seed_1017,2.2043,2500,49,3.3775,3.3775,0.0,True,26,0,892,35.68,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.13907783985842, 'CPS_Triton': 15.78991781095977, 'OSS_Ceto': 11.733463383348544}"
A1_QPSO_Deb,1018,A1_QPSO_Deb_seed_1018,1.7388,2500,49,3.3895,3.3895,0.0,True,186,3,548,21.92,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.155231115349363, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.712872585717088}"
A1_QPSO_Deb,1019,A1_QPSO_Deb_seed_1019,2.3952,2500,49,3.3885,3.3885,0.0,True,190,3,1012,40.48,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.14245004753624, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.865415380829152}"
A1_QPSO_Deb,1020,A1_QPSO_Deb_seed_1020,1.7611,2500,49,3.8892,3.8892,0.0,True,373,7,563,22.52,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.357260147928425, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.927743353104832}"
