algorithm,seed,run_id,runtime_seconds,objective_evaluations,iterations,best_fitness,physical_objective,penalty,is_feasible,first_feasible_eval,first_feasible_iter,feasible_evaluations_count,candidate_feasibility_rate,constraint_violation_total,hard_violations,repair_count,repair_rate,unique_solutions,pareto_archive_size,pareto_hypervolume,assigned_demands,fuel_decisions,speed_decisions
A5_Complete_Hybrid_QI,1020,A5_Complete_Hybrid_QI_seed_1020,7.3268,2500,49,3.4512,3.4512,0.0,True,1,0,2500,100.0,0.0,NONE,1972,78.88,2500,3,247103180.44,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.211567286130393, 'CPS_Triton': 17.7969878556827, 'OSS_Ceto': 12.39944300570666}"
A5_Complete_Hybrid_QI,1021,A5_Complete_Hybrid_QI_seed_1021,7.4776,2500,49,3.4723,3.4723,0.0,True,1,0,2500,100.0,0.0,NONE,1945,77.8,2500,2,247103180.44,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.170480381196548, 'CPS_Triton': 17.43268915725777, 'OSS_Ceto': 13.866000415004384}"
A5_Complete_Hybrid_QI,1022,A5_Complete_Hybrid_QI_seed_1022,7.3446,2500,49,3.5111,3.5111,0.0,True,1,0,2500,100.0,0.0,NONE,1935,77.4,2500,5,247103180.44,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.3351395432342, 'CPS_Triton': 15.771716074956295, 'OSS_Ceto': 13.586043808687075}"
A5_Complete_Hybrid_QI,1023,A5_Complete_Hybrid_QI_seed_1023,7.3919,2500,49,3.3937,3.3937,0.0,True,1,0,2500,100.0,0.0,NONE,1917,76.68,2500,4,247103079.64,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.15550461220726, 'CPS_Triton': 17.683644821566677, 'OSS_Ceto': 11.979812756748117}"
A5_Complete_Hybrid_QI,1024,A5_Complete_Hybrid_QI_seed_1024,7.7012,2500,49,3.4022,3.4022,0.0,True,1,0,2500,100.0,0.0,NONE,1932,77.28,2500,3,247103180.44,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.18141107781617, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.85335204306897}"
A5_Complete_Hybrid_QI,1025,A5_Complete_Hybrid_QI_seed_1025,7.4065,2500,49,3.4658,3.4658,0.0,True,1,0,2500,100.0,0.0,NONE,1941,77.64,2500,4,247102859.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.316392617072406, 'CPS_Triton': 18.0, 'OSS_Ceto': 15.0}"
A5_Complete_Hybrid_QI,1026,A5_Complete_Hybrid_QI_seed_1026,7.3667,2500,49,3.4293,3.4293,0.0,True,1,0,2500,100.0,0.0,NONE,1928,77.12,2500,3,247262483.28,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.313816319664163, 'CPS_Triton': 15.959249055717729, 'OSS_Ceto': 11.840562755607149}"
A5_Complete_Hybrid_QI,1027,A5_Complete_Hybrid_QI_seed_1027,7.3565,2500,49,3.4811,3.4811,0.0,True,1,0,2500,100.0,0.0,NONE,1933,77.32,2500,2,247103180.44,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.211907994438228, 'CPS_Triton': 15.68122716790016, 'OSS_Ceto': 14.832240771785711}"
A5_Complete_Hybrid_QI,1028,A5_Complete_Hybrid_QI_seed_1028,7.3194,2500,49,3.4545,3.4545,0.0,True,1,0,2500,100.0,0.0,NONE,1921,76.84,2500,2,247103079.64,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.291392568144037, 'CPS_Triton': 17.08528843676445, 'OSS_Ceto': 12.045531488074946}"
A5_Complete_Hybrid_QI,1029,A5_Complete_Hybrid_QI_seed_1029,7.4336,2500,49,3.4438,3.4438,0.0,True,1,0,2500,100.0,0.0,NONE,1972,78.88,2500,1,247262483.28,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.24163081273276, 'CPS_Triton': 17.56749012182133, 'OSS_Ceto': 15.0}"
A5_Complete_Hybrid_QI,1030,A5_Complete_Hybrid_QI_seed_1030,7.3707,2500,49,3.47,3.47,0.0,True,1,0,2500,100.0,0.0,NONE,2002,80.08,2500,3,246884625.14,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.244781335207374, 'CPS_Triton': 17.22389204212416, 'OSS_Ceto': 15.0}"
